,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2421858,473,1,1,93,170,93,93,93.0,0.0,170,170,170.0,0.0,556025.37,4228.32981,473.0,0.0,473,473,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,2114.164905,2114.164905,93,170,118.6666667,44.45597073,1976.333333,0,0,0,0,0,0,0,1,178.0,93.0,170.0,1,93,1,170,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
772753,33,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.0909090909,16.5,20.5060966544,31,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,64,32,60606.0606060606,30303.0303030303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,2,0,1,0,176,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
479565,47743,2,2,72,370,36,36,36.0,0.0,185,185,185.0,0.0,9257.901682,83.78191567,15914.33333,27557.5057,47735,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,64,64,41.89095784,41.89095784,36,185,95.6,81.61066107,6660.3,0,0,0,0,0,0,0,1,119.5,36.0,185.0,2,72,2,370,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1517266,52663,3,1,31,6,31,0,10.33333333,17.89785834,6,6,6.0,0.0,702.5805594,75.95465507,17554.33333,30334.8736,52582,2,52584,26292.0,37179.67455,52582,2,0,0.0,0.0,0,0,0,96,20,56.9659913,18.98866377,0,31,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,9.25,10.33333333,6.0,3,31,1,6,1030,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1969686,4076,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,10549.55839,736.0157017,2038.0,2876.510386,4072,4,4076,2038.0,2876.510386,4072,4,0,0.0,0.0,0,0,0,60,0,736.0157017,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,16.33333333,14.33333333,0.0,3,43,0,0,1013,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2335198,5054344,9,6,710,3781,517,0,78.88888889,172.6567726,1448,0,630.1666667,675.6864411,888.5426081,2.967744182,361024.5714,1317610.051,4938710,3,5054344,631793.0,1740386.879,4938710,3,54189,10837.8,13693.69182,27587,48,0,296,200,1.780646509,1.187097673,0,1448,280.6875,496.6116818,246623.1625,0,0,0,1,0,0,0,0,299.4,78.88888889,630.1666667,9,710,6,3781,29200,287,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
817118,120525,1,1,58,122,58,58,58.0,0.0,122,122,122.0,0.0,1493.4660858743,16.5940676208,120525.0,0.0,120525,120525,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,8.2970338104,8.2970338104,58,122,79.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,1,119.0,58.0,122.0,1,58,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
273261,61420584,18,14,1694,5375,517,0,94.11111111,173.7374249,1602,0,383.9285714,620.7025132,115.0917093,0.520997977,1981309.161,3892718.551,10000000,3,61400000,3612975.529,4868118.039,10300000,35,61200000,4705167.538,5121176.109,10300000,3,0,584,456,0.293061362,0.227936615,0,1602,214.2121212,441.2498412,194701.4223,0,0,0,1,0,0,0,0,220.90625,94.11111111,383.9285714,18,1694,14,5375,29200,147,5,32,455096.3333,492096.9216,1459582,253369,9781652.5,554176.0534,10000000,8651518,BENIGN
1788500,61410,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,4494.382022,65.13597134,20470.0,35448.15183,61402,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,64,64,32.56798567,32.56798567,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,1,78.25,37.0,101.0,2,74,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1713694,60376,1,1,41,97,41,41,41.0,0.0,97,97,97.0,0.0,2285.676428,33.12574533,60376.0,0.0,60376,60376,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,16.56287266,16.56287266,41,97,59.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,1,89.5,41.0,97.0,1,41,1,97,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
862704,5912540,9,7,383,6156,196,0,42.5555555556,69.9412451832,1512,0,879.4285714286,745.4061213287,1105.9544628874,2.7061127705,394169.333333333,1473544.72132734,5720211,4,5912540,739067.5,2012917.97665571,5720211,4,117947,19657.8333333333,27087.0134818637,57549,49,0,192,152,1.5221884334,1.1839243371,0,1512,384.6470588235,626.8856495782,392985.617647059,0,0,0,1,0,0,0,0,408.6875,42.5555555556,879.4285714286,9,383,7,6156,8192,149,8,20,192325.0,0.0,192325,192325,5720211.0,0.0,5720211,5720211,BENIGN
1464253,68292,1,1,55,183,55,55,55.0,0.0,183,183,183.0,0.0,3485.03485,29.28600715,68292.0,0.0,68292,68292,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,14.64300357,14.64300357,55,183,97.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,1,146.5,55.0,183.0,1,55,1,183,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1741629,62148,4,4,172,440,43,43,43.0,0.0,110,110,110.0,0.0,9847.4609,128.7249791,8878.285714,18195.44316,48582,3,61977,20659.0,35777.24148,61971,3,13563,4521.0,7746.597253,13466,48,0,128,104,64.36248954,64.36248954,43,110,72.77777778,35.31210054,1246.944444,0,0,0,0,0,0,0,1,81.875,43.0,110.0,4,172,4,440,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1725527,33798,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2840.404758,59.17509912,33798.0,0.0,33798,33798,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,29.58754956,29.58754956,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2363867,101537276,38,48,798,75256,325,0,21.0,69.06127323,2896,0,1567.833333,741.5251774,749.0254121,0.846979586,1194556.188,10900000.0,101000000,-1,102000000,2744250.703,16500000.0,101000000,1,929322,19772.80851,86026.91791,526466,1,0,1228,1544,0.374246794,0.472732792,0,2896,874.183908,949.5427973,901631.5239,0,0,0,1,0,0,0,1,884.3488372,21.0,1567.833333,38,798,48,75256,65535,972,6,32,961829.0,0.0,961829,961829,101000000.0,0.0,101000000,101000000,BENIGN
450884,115266446,27,28,938,27378,451,0,34.74074074,93.57168893,2920,0,977.7857143,1022.124815,245.6569191,0.477155338,2134563.815,4069531.805,10000000,3,115000000,4433324.846,4970953.112,10000000,3,110000000,4088203.296,5015842.48,10000000,48,0,552,704,0.234239893,0.242915445,0,2920,505.6428571,862.556716,744004.0883,0,0,0,1,0,0,0,1,514.8363636,34.74074074,977.7857143,27,938,28,27378,8192,62,26,20,34128.18182,34175.48669,137104,23147,10000000.0,793.1285463,10000000,9999477,BENIGN
2161791,214205,6,8,4119,374,2920,0,686.5,1127.763938,182,0,46.75,71.22750271,20975.234,65.3579515,16477.30769,23103.68149,52873,1,163273,32654.6,29562.92334,58242,271,163007,23286.71429,26502.92147,58983,1,0,132,168,28.01055064,37.34740085,0,2920,299.5333333,750.9111481,563867.5524,0,0,0,1,0,0,0,1,320.9285714,686.5,46.75,6,4119,8,374,8192,48,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
917165,300386,12,8,707,3049,469,0,58.9166666667,135.7420403381,1413,0,381.125,638.9004924757,12503.911633698,66.5809991145,15809.7894736842,24902.5526013766,83677,1,300386,27307.8181818182,31851.767523383,96912,4,228594,32656.2857142857,40346.0301381036,85605,1,0,396,264,39.9485994687,26.6323996458,0,1413,178.8571428571,423.7899580823,179597.928571429,0,0,0,1,0,0,0,0,187.8,58.9166666667,381.125,12,707,8,3049,65535,349,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2463821,1334,2,2,72,122,36,36,36.0,0.0,61,61,61.0,0.0,145427.2864,2998.50075,444.6666667,729.860489,1287,0,0,0.0,0.0,0,0,47,47.0,0.0,47,47,0,64,64,1499.250375,1499.250375,36,61,46.0,13.69306394,187.5,0,0,0,0,0,0,0,1,57.5,36.0,61.0,2,72,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
467612,136775,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,475.233047,21.93383294,68387.5,96652.3046,136731,44,136775,68387.5,96652.3046,136731,44,0,0.0,0.0,0,0,0,60,0,21.93383294,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,23.66666667,21.66666667,0.0,3,65,0,0,63606,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1460295,15529593,10,11,2502,7322,1122,0,250.2,440.8513985,1460,0,665.6363636,630.567724,632.5986779,1.352256946,776479.65,2394006.171,9790578,48,10500000,1167343.667,3234588.802,9790578,258,15500000,1550694.7,3351795.246,10000000,48,0,212,244,0.643931879,0.708325067,0,1460,446.5454545,570.6401357,325630.1645,0,0,0,1,0,0,0,1,467.8095238,250.2,665.6363636,10,2502,11,7322,8192,12,9,20,369078.0,489935.9039,715515,22641,7395694.5,3386876.726,9790578,5000811,BENIGN
524549,23681,1,1,51,237,51,51,51.0,0.0,237,237,237.0,0.0,12161.64858,84.45589291,23681.0,0.0,23681,23681,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,42.22794645,42.22794645,51,237,113.0,107.3871501,11532.0,0,0,0,0,0,0,0,1,169.5,51.0,237.0,1,51,1,237,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
238544,45,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,22.5,27.57716447,42,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,64,32,44444.44444,22222.22222,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,2,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1709004,634,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3154.574132,634.0,0.0,634,634,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,1577.287066,1577.287066,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444386,55428,4,1,49,6,31,6,12.25,12.5,6,6,6.0,0.0,992.2782709,90.20711554,13857.0,20447.85873,43356,48,12072,4024.0,6858.93986,11944,48,0,0.0,0.0,0,0,0,80,20,72.16569243,18.04142311,6,31,10.16666667,10.20620726,104.1666667,0,0,0,0,1,0,0,0,12.2,12.25,6.0,4,49,1,6,257,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
68235,237,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,810126.5823,16877.63713,79.0,97.27795228,188,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,80,80,8438.818565,8438.818565,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,1,58.0,40.0,56.0,2,80,2,112,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2356102,30537,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,4126.142057,65.49431837,30537.0,0.0,30537,30537,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,44,32,32.74715918,32.74715918,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,90.5,55.0,71.0,1,55,1,71,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2246344,30525,1,1,50,112,50,50,50.0,0.0,112,112,112.0,0.0,5307.125307,65.52006552,30525.0,0.0,30525,30525,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,32.76003276,32.76003276,50,112,70.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,1,106.0,50.0,112.0,1,50,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1716688,60690875,11,13,3901,394,2920,0,354.6363636,899.644071,197,0,30.30769231,73.9801602,70.76846396,0.395446597,2638733.696,4448829.321,10000000,24,60500000,6047580.8,5109512.427,10100000,45680,60600000,5053303.75,5180983.012,10100000,331,0,244,344,0.181246357,0.21420024,0,2920,171.8,606.1067013,367365.3333,0,0,0,1,0,0,0,1,178.9583333,354.6363636,30.30769231,11,3901,13,394,8192,140,8,20,117628.5,162576.3853,449486,51017,9961672.833,98985.77569,10000000,9759789,BENIGN
1023797,512,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,35156.25,7812.5,170.6666666667,240.2026921859,446,4,512,256.0,356.381817718,508,4,0,0.0,0.0,0,0,0,60,32,5859.375,1953.125,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,6.0,6.0,0.0,3,18,1,0,0,82,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
688433,60132,1,1,42,129,42,42,42.0,0.0,129,129,129.0,0.0,2843.7437637198,33.2601609792,60132.0,0.0,60132,60132,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,16.6300804896,16.6300804896,42,129,71.0,50.2294734195,2523.0,0,0,0,0,0,0,0,1,106.5,42.0,129.0,1,42,1,129,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
219092,97000,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.2371134,32333.33333,52788.56548,93252,52,97000,48500.0,63362.42445,93304,3696,0,0.0,0.0,0,0,0,96,32,30.92783505,10.30927835,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,3,0,1,0,31,308,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1339922,116433589,20,16,1866,1284,1231,0,93.3,291.7354786,1116,0,80.25,279.3610567,27.05404881,0.309189129,3326673.971,4662414.897,10000000,16,116000000,6128083.632,4834585.366,10100000,48,112000000,7433913.733,4491307.286,10100000,320,0,648,520,0.171771738,0.137417391,0,1231,85.13513514,278.721502,77685.67568,0,0,0,1,0,0,0,0,87.5,93.3,80.25,20,1866,16,1284,29200,362,4,32,129258.0909,307657.0945,1056879,36311,10000000.0,16298.96283,10000000,9960004,BENIGN
2258001,1323131,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7269.1215,64.24156036,15751.55952,104497.9568,952184,0,1323131,33078.275,159209.1549,996102,46,370783,8622.860465,21770.87894,105623,1,0,1328,1424,30.98710559,33.25445477,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,1,113.1529412,64.97560976,158.0454545,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
779533,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,34.0,18.5,0.0,2,37,0,0,114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
456984,4065213,39,55,1068,93003,506,0,27.38461538,87.41811669,2920,0,1690.963636,831.6165196,23140.48489,23.12301963,43711.96774,405991.5139,3916450,0,4065213,106979.2895,634744.7111,3916474,66,4045456,74915.85185,538003.415,3955008,48,0,800,1112,9.593593251,13.52942638,0,2920,990.2210526,1040.554743,1082754.174,0,0,0,1,0,0,0,1,1000.755319,27.38461538,1690.963636,39,1068,55,93003,29200,32,38,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1002462,104069695,22,13,2986,6356,1305,0,135.7272727273,379.2933507029,2910,0,488.9230769231,897.607789399,89.7667663963,0.3363130833,3060873.38235294,17844132.3817429,104048906,1,104069596,4955695.04761905,22705107.3251717,104048906,1,104069648,8672470.66666667,30035830.5736227,104049041,2,0,728,408,0.2113967952,0.1249162881,0,2910,259.5,627.4245999094,393661.628571429,0,0,0,1,0,0,0,0,266.9142857143,135.7272727273,488.9230769231,22,2986,13,6356,65535,0,10,32,20686.0,0.0,20686,20686,104048906.0,0.0,104048906,104048906,BENIGN
650538,20809863,14,12,1998,5401,845,0,142.7142857143,286.7787752503,2636,0,450.0833333333,812.9062853662,355.5525569774,1.2494075526,832394.52,2752648.76490657,9976629,1,20809863,1600758.69230769,3718319.56944246,9976629,212,20758904,1887173.09090909,4037630.66040205,10051464,186,0,292,276,0.6727579129,0.5766496396,0,2636,274.037037037,589.2163297049,347175.883190883,0,0,0,1,0,0,0,0,284.5769230769,142.7142857143,450.0833333333,14,1998,12,5401,8192,123,13,20,269408.5,68751.2852279868,318023,220794,9976160.5,662.5590539718,9976629,9975692,BENIGN
1831236,393,2,2,86,222,43,43,43.0,0.0,111,111,111.0,0.0,783715.0127,10178.11705,131.0,224.3011369,390,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,40,40,5089.058524,5089.058524,43,111,70.2,37.24513391,1387.2,0,0,0,0,0,0,0,1,87.75,43.0,111.0,2,86,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1637119,155505,19,29,887,39408,405,0,46.68421053,108.5971417,2896,0,1358.896552,711.9786988,259123.5009,308.6717469,3308.617021,8228.269879,37565,0,155505,8639.166667,12082.18192,37565,0,121317,4332.75,12581.36702,59670,50,0,620,936,122.1825665,186.4891804,0,2896,822.3469388,852.2298827,726295.773,0,0,0,1,0,0,0,1,839.4791667,46.68421053,1358.896552,19,887,29,39408,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
684050,47833,1,1,49,225,49,49,49.0,0.0,225,225,225.0,0.0,5728.2629147242,41.8121380637,47833.0,0.0,47833,47833,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,20.9060690318,20.9060690318,49,225,107.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,0,1,161.5,49.0,225.0,1,49,1,225,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1350834,112803798,22,20,3020,4614,1000,0,137.2727273,302.9224609,1460,0,230.7,456.1444947,67.67502633,0.372327889,2751312.146,4441436.339,10000000,45,113000000,5369931.905,5004513.751,10000000,146,113000000,5935186.316,4954681.68,10000000,247,0,452,544,0.195028894,0.177298995,0,1460,177.5348837,378.0905251,142952.4452,0,0,0,1,0,0,0,0,181.7619048,137.2727273,230.7,22,3020,20,4614,8192,70,21,20,272506.6364,787349.6085,2646455,34988,9979181.545,60243.7812,10000000,9798099,BENIGN
184904,5109541,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,273.8015019,1.174273775,1021908.2,2279637.267,5099846,1001,0,0.0,0.0,0,0,5104004,1276001.0,2549230.032,5099846,1001,1,20,112,0.195712296,0.978561479,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,5,462.3333333,1375.0,4.8,1,1375,5,24,229,0,0,20,9695.0,0.0,9695,9695,5099846.0,0.0,5099846,5099846,BENIGN
1064584,526,3,1,43,6,31,6,14.3333333333,14.4337567297,6,6,6.0,0.0,93155.8935361217,7604.5627376426,175.3333333333,204.5833163612,401,2,403,201.5,282.1356056934,401,2,0,0.0,0.0,0,0,0,60,20,5703.4220532319,1901.1406844107,6,31,11.0,11.1803398875,125.0,0,0,0,0,1,0,0,0,13.75,14.3333333333,6.0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1016937,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.2608695652,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,21739.1304347826,21739.1304347826,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,285,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
940032,31145,1,1,56,146,56,56,56.0,0.0,146,146,146.0,0.0,6485.7922620003,64.2157649703,31145.0,0.0,31145,31145,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,32.1078824852,32.1078824852,56,146,86.0,51.9615242271,2700.0,0,0,0,0,0,0,0,1,129.0,56.0,146.0,1,56,1,146,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1873092,195,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,1200000.0,20512.82051,65.0,106.5222981,188,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,40,40,10256.41026,10256.41026,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,1,68.75,41.0,76.0,2,82,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
784239,70294,2,2,86,284,43,43,43.0,0.0,142,142,142.0,0.0,5263.6071357442,56.903860927,23431.3333333333,40577.3316191853,70286,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,88,64,28.4519304635,28.4519304635,43,142,82.6,54.224533193,2940.3,0,0,0,0,0,0,0,1,103.25,43.0,142.0,2,86,2,284,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
411911,31042,3,4,92,19,86,0,30.66666667,48.01388688,7,0,4.75,3.201562119,3575.800528,225.5009342,5173.666667,7697.259426,15188,2,15806,7903.0,10405.78339,15261,545,16015,5338.333333,9204.721633,15967,2,0,84,92,96.64325752,128.8576767,0,86,13.875,29.30839714,858.9821429,0,0,0,1,0,0,0,1,15.85714286,30.66666667,4.75,3,92,4,19,65535,29,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1351012,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,60,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
578579,247,2,2,78,340,39,39,39.0,0.0,170,170,170.0,0.0,1692307.692,16194.33198,82.33333333,140.8734657,245,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,64,64,8097.165992,8097.165992,39,170,91.4,71.75165503,5148.3,0,0,0,0,0,0,0,1,114.25,39.0,170.0,2,78,2,340,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1476487,1596,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,30701.75439,2506.265664,532.0,917.9891067,1592,0,1596,798.0,1122.885569,1592,4,0,0.0,0.0,0,0,0,60,20,1879.699248,626.566416,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,13.75,14.33333333,6.0,3,43,1,6,1013,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
411022,61154,2,2,104,236,52,52,52.0,0.0,118,118,118.0,0.0,5559.734441,65.40864048,20384.66667,35302.08221,61148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,64,32.70432024,32.70432024,52,118,78.4,36.1496888,1306.8,0,0,0,0,0,0,0,1,98.0,52.0,118.0,2,104,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
254427,2464084,4,4,148,586,40,34,37.0,3.464101615,168,125,146.5,24.82606158,297.8794554,3.246642566,352012.0,931179.2307,2463728,3,2463924,821308.0,1422541.122,2463917,3,2463940,821313.3333,1422473.284,2463844,48,0,80,80,1.623321283,1.623321283,34,168,86.0,59.42011444,3530.75,0,0,0,0,0,0,0,1,96.75,37.0,146.5,4,148,4,586,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
773666,90535,1,1,47,187,47,47,47.0,0.0,187,187,187.0,0.0,2584.6357762192,22.0909040702,90535.0,0.0,90535,90535,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,11.0454520351,11.0454520351,47,187,93.6666666667,80.8290376865,6533.3333333333,0,0,0,0,0,0,0,1,140.5,47.0,187.0,1,47,1,187,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
501376,71311,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,2327.831611,28.04616399,71311.0,0.0,71311,71311,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,14.02308199,14.02308199,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,1,110.5,55.0,111.0,1,55,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2250965,42637,1,1,56,117,56,56,56.0,0.0,117,117,117.0,0.0,4057.508737,46.90761545,42637.0,0.0,42637,42637,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,32,23.45380773,23.45380773,56,117,76.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,1,114.5,56.0,117.0,1,56,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1130888,87990,1,1,55,100,55,55,55.0,0.0,100,100,100.0,0.0,1761.563814,22.72985567,87990.0,0.0,87990,87990,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,11.36492783,11.36492783,55,100,70.0,25.98076211,675.0,0,0,0,0,0,0,0,1,105.0,55.0,100.0,1,55,1,100,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1990020,26659309,2,2,92,124,49,43,46.0,4.242640687,65,59,62.0,4.242640687,8.102235508,0.150041398,8886436.333,15300000.0,26600000,24300,26600000,26600000.0,0.0,26600000,26600000,26600000,26600000.0,0.0,26600000,26600000,0,52,72,0.075020699,0.075020699,43,65,51.8,9.859006035,97.2,0,0,0,0,0,0,0,1,64.75,46.0,62.0,2,92,2,124,-1,-1,1,20,47969.0,0.0,47969,47969,26600000.0,0.0,26600000,26600000,BENIGN
